,date,name,point
4187,2018-03-09,게이트,4.84
4188,2018-03-10,원더,9.4
4189,2018-03-10,위대한 쇼맨,9.39
4190,2018-03-10,젝스키스 에이틴,9.29
4191,2018-03-10,타이타닉,9.29
4192,2018-03-10,1987,9.26
4193,2018-03-10,코코,9.22
4194,2018-03-10,러빙 빈센트,9.19
4195,2018-03-10,킹 오브 프리즘 한국어판,9.19
4196,2018-03-10,빅,9.19
4197,2018-03-10,플립,9.18
4198,2018-03-10,뽀로로 극장판 공룡섬 대모험,9.17
4199,2018-03-10,내 사랑,9.17
4200,2018-03-10,패딩턴 2,9.12
4201,2018-03-10,비밥바룰라,9.11
4202,2018-03-10,다키스트 아워,9.1
4203,2018-03-10,불멸의 연인,9.0
4204,2018-03-10,그것만이 내 세상,8.95
4205,2018-03-10,프렌즈: 몬스터 섬의 비밀,8.88
4206,2018-03-10,12 솔져스,8.85
4207,2018-03-10,더 포스트,8.84
4208,2018-03-10,레드 스패로,8.82
4209,2018-03-10,리틀 포레스트,8.82
4210,2018-03-10,맨체스터 바이 더 씨,8.7
4211,2018-03-10,"나는 내일, 어제의 너와 만난다",8.68
4212,2018-03-10,라라랜드,8.6
4213,2018-03-10,B급 며느리,8.6
4214,2018-03-10,셰이프 오브 워터: 사랑의 모양,8.53
4215,2018-03-10,명탐정 코난 : 감벽의 관,8.45
4216,2018-03-10,올 더 머니,8.32
4217,2018-03-10,월요일이 사라졌다,8.32
4218,2018-03-10,패터슨,8.31
4219,2018-03-10,덩케르크,8.3
4220,2018-03-10,우리의 20세기,8.27
4221,2018-03-10,진주 귀걸이를 한 소녀,8.11
4222,2018-03-10,문라이트,8.09
4223,2018-03-10,50가지 그림자: 해방,8.08
4224,2018-03-10,너의 췌장을 먹고 싶어,8.06
4225,2018-03-10,세 번째 살인,8.05
4226,2018-03-10,수면의 과학,7.96
4227,2018-03-10,파리로 가는 길,7.93
4228,2018-03-10,신과함께-죄와 벌,7.91
4229,2018-03-10,툼레이더,7.9
4230,2018-03-10,블랙 팬서,7.54
4231,2018-03-10,사라진 밤,7.54
4232,2018-03-10,나미야 잡화점의 기적,7.49
4233,2018-03-10,궁합,7.15
4234,2018-03-10,조선명탐정: 흡혈괴마의 비밀,6.82
4235,2018-03-10,골든슬럼버,5.53
4236,2018-03-10,게이트,4.83
